CODGR;LIBGR;SOUGR;LIBSOUGR;CODAL;LIBAL;Energy.kcal;enerkj;EAU;Proteins.g;Fibre.g;Carbohydrates.g;Sugars.g;AMIDON;AGMONO;CHOLES;ALCOOL;Sodium.mg;Magnesium.mg;Phosphorus.mg;POTASSIUM;Calcium.mg;Iron.mg;MANGANESE;CUIVRE;Zinc.mg;Selenium.mg;IODE;RETINOL;BCAROT;Vitamin_A.mg;Vitamin_D.mcg;Vitamin_E.mg;Vitamin_C.mg;Vitamin_B1.mg;Vitamin_B2.mg;Vitamin_B3.mg;Vitamin_B5.mg;Vitamin_B6.mg;Vitamin_B9.mcg;Vitamin_B12.mcg;PROTEINE_B;ENERKJ_ac_FIB;ENERKC_ac_FIB;POLYOL;VITAMIK1;VITAMIK2;ACID_ORG;ORIGGPCD;ORIGGPFR;label_ciqual;AG_butyrique;AG_caproique;AG_caprylique;AG_caprique;AG_laurique;AG_myristique;AG_palmitique;AG_stearique;code_gpe_ssgpe;lib_gpe_ssgpe;Fat.g;Saturated_fat.g;AGPOLY;AG_oleique;AG_linoleique;linolenique;AG_arachid;AG_EPA;AG_DHA;ORIGFDNM;ENGFDNAM;LANGUALCODES;REMARKS;Add_sugars.g;Couleur;Saison;remarque_portion_com;Source_newTNS;prix;portioncom;groupe;sous_groupe;famille;free_sugar;enrichi;allege;garanti;code_gpe;code_ss_gpe;code_fam;code_total;new_fam;ali_veg;index2;ani_veg;fam;fam2;pdt_ani;index1;code_epic;gpe_epic;foodex_gpe;Matrix_Group_description;foodex_ss_gpe;Matrix_Subgroup_description;FOODEXCODE;COMMENTSFOOD;Additional_information;info_additionnel_foodex;autre_foodex_nomencla;FOOD_N;FDXL1_N;FDXL2_N;FDXL1;FDXL2;ic_dualine_nette;rmq_green;IC_GREEN_nette;eutro_green_nette;acid_green_nette;COUNT;pct_conso_adu_normo;dualine;Famille_Questionnaire_Freq;sous_groupe_Questionnaire_Freq;groupe_Questionnaire_Freq;lim;sain_5_base;sain_5;sain_23;gr
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2002;cocktail de purs jus de fruits multivitaminé pasteurisé;46.5;198;87.7;0.4;0.467;10.6;10.4;0;0.0165;0;0;4.49;9.18;10;149;7.27;0.115;0.157;0.0178;0.0356;5;1;0;380;63.33333333;0.25;0.235;32.7;0.051;0.017;0.29;0.095;0.105;22;0;0.4;198;46.5;0;;;0.38;19;Jus et nectars;Jus multifruit, pur jus, multivitaminé;0;0;0;0;0.0000699;0.00057;0.00776;0.000937;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.05;0.00954;0.0289;0.0162;0.0189;0.01;0;0;0;Fruits, cocktail, pur jus, multivitaminé, pasteurisé;Fruit juice, mixed, enriched, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1140 C0300 E0109 F0018 G0003 H0194 H0259 H0362 J0135 K0003 M0194 N0001 P0024 P0095 P0184 Z0112;;0;PAS LEGUME;0;;TNS;0.10072;1;FRUI_LEG;FRUITS;JUS;10.4;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.04;Mixed fruit juice;A.01.001452;;A.12.04.010;Juice, multi-fruit;A.01.001394;Fruit juice. mixed. enriched. pasteurized;Fruit and vegetable juices;Mixed fruit juice;A.12;A.12.04;;Nectar;59;29;0.35;66;3.441084463;NON;JUS_VITC;JUS_FRUITS;FRUITS_LEG;0.061922565;14.5971764;16.48303248;8.38188019;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2004;jus de fruits sans précision;41.3;175;88.9;0.569;0.263;8.66;8.14;0;0.0292;0;0;2.2;8.88;14.1;149;50.1;0.108;0.0221;0.0256;0.0301;1.43;0.601;0;13.6;2.266666667;0;0.0918;31.6;0.0544;0.0206;0.261;0.145;0.0406;20.4;0;0.572;175;41.3;0;0.0422;;0.967;19;Jus et nectars;Jus de fruits (aliment moyen);0;0;0;0;0.000111;0.000568;0.0176;0.0012;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.104;0.0255;0.049;0.0177;0.0412;0.0078;0;0;0;Jus de fruits (aliment moyen);Fruit juice (average);A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1140 C0300 E0109 F0018 G0003 H0259 J0135 K0003 M0194 N0001 P0024 Z0112;;0;PAS LEGUME;0;;Moyenne pondérée TNS;0.159754322;1;FRUI_LEG;FRUITS;JUS;8.14;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001395;average food item is used because the subject gave few information;A.12.01;Fruit juice;A.01.001394;Fruit juice (average);Fruit and vegetable juices;Fruit and vegetable juices (unspecified);A.12;A.12.00;;;;;;108;5.630865485;NON;JUS_VITC;JUS_FRUITS;FRUITS_LEG;0.061894636;17.95899468;17.95899468;7.110021686;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2006;pur jus de carottes pasteurisé;26.6;112;92.3;0.817;0.733;5.09;5.08;0;0.003;0;0;51;9.02;25.3;225;18.1;0.2;0.0706;0.0509;0.0862;1.1;2;0;8710;1451.666667;0;0.56;6;0.03;0.07;0.7;0.25;0.14;12;0;0.817;112;26.6;0;15.5;;0.19;19;Jus et nectars;Carotte, pur jus;0;0;0;;0.00184;0.000459;0.0207;0.00138;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.1;0.0243;0.0663;0.002;0.0579;0.0084;0;0;0;Carotte, pur jus, pasteurisé;Carrot juice, canned;A0264 A0455 A0629 A0708 A0731 A0766 A0841 B1227 C0240 E0109 F0018 G0003 H0200 J0135 K0003 M0194 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.26138;1;FRUI_LEG;FRUITS;JUS;5.08;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.06;Vegetable juice;A.01.001456;;A.12.06.002;Juice, carrot;A.01.001394;Carrot juice. canned;Fruit and vegetable juices;Vegetable juice;A.12;A.12.06;;;;;;5;0.260688217;NON;;;;0.575987227;9.965849355;9.965849355;43.6796771;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2007;jus de citron pressé maison;27.6;118;91.7;0.317;0.1;2.75;1.96;0;0.003;0;0;2.62;5.98;13;134;12.4;0.227;0.008;0.0424;0.0494;1.1;0.9;0;0.5;0.083333333;0;0.115;42.6;0.0213;0.015;0.13;0.116;0.0487;21;0;0.317;118;27.6;0;0;;4.8;19;Jus et nectars;Citron, jus pressé maison;0;0;0;;0.000714;0.00786;0.00857;0.00286;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.08;0.02;0.0105;0.003;0.006;0.0045;0;0;0;Citron, jus pressé maison;Lemon juice, raw, unsweetened;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1275 C0167 E0114 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;Djilali;0.484952381;1;FRUI_LEG;FRUITS;JUS;1.96;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001405;;A.12.01.010;Juice, lemon;A.01.001394;Lemon juice. raw. unsweetened;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;248;12.93013556;NON;JUS_VITC;JUS_FRUITS;FRUITS_LEG;0.058001519;31.02082813;31.02082813;10.80656594;1
32;boissons fraîches sans alcool;5;autres boissons fraîches;2008;cocktail sans alcool à base de jus de fruits et de sirop;53.3;226;86.4;0.443;0.364;12.4;10.8;0;0.0108;0;0;2.24;8.31;10.9;132;12.8;0.105;0.0354;0.043;0.034;0.358;5.43;0;75;12.5;0;0.2;27.7;0.0456;0.0186;0.182;0.115;0.0317;18;0;0.443;226;53.3;0;;;;23.5;Cocktails;Cocktail sans alcool (à base de jus de fruits et de sirop);0;0;0;;0.0000309;0.000334;0.00666;0.00056;325;boissons fraîches sans alcool_autres boissons fraîches;0.134;0.00772;0.0126;0.0102;0.00924;0.00336;0;0;0;Cocktail sans alcool (à base de jus de fruits et de sirop);Cocktail, alcohol-free;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1140 C0300 E0123 F0018 G0003 H0280 J0135 K0003 M0194 N0001 P0024;;5.22;PAS LEGUME;0;;TNS;0.20744;1;PRODGRASUC;PRODUIT_SUCRE;BOISSONSUC;10.8;0;0;0;6;1;1;611;BOISSONSUC;0;19;0;Boissons_sucr;Boissons_sucr;0;25;13;Non-alcoholic beverages;A.13;Non-alcoholic beverages (excepting milk based beverages);A.13.01;Soft drinks;A.01.001494;;A.13.01.002;Soft drink, flavoured;A.01.001470;Cocktail. alcohol-free;Soft drinks;Soft drinks;A.13B;A.13B.00;;;;;;7;0.364963504;NON;;;;8.7884453;11.10002959;11.10002959;4.945142947;3
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2012;jus d'orange à base de concentré pasteurisé;42.4;180;88.7;0.71;0.31;8.85;8.21;0;0.0421;0;0;1.62;10.2;16.2;169;8.15;0.0736;0.0204;0.0256;0.0249;1.6;0.45;0;12;2;0;0.1;36.3;0.0667;0.0227;0.303;0.165;0.0387;22.7;0;0.71;180;42.4;0;0;0;0.801;19;Jus et nectars;Orange, jus à base de concentré;0;0;0;0;0.00021;0.00101;0.0304;0.0021;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.125;0.045;0.0698;0.0214;0.06195;0.00785;0;0;0;Orange, jus à base de concentré, pasteurisé;Orange juice, reconstituted, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1339 C0167 E0114 F0018 G0003 H0241 H0259 J0135 K0003 M0194 N0001 P0024 Z0112;;0;PAS LEGUME;0;;Jus d'orange TNS;0.128839129;1;FRUI_LEG;FRUITS;JUS;8.21;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.02;Concentrated fruit juice;A.01.001431;;A.12.02.013;Juice concentrate, oranges;A.01.001394;Orange juice. reconstituted. pasteurized;Fruit and vegetable juices;Concentrated fruit juice;A.12;A.12.02;117;;100;38;0.6;570;29.71845673;OUI;JUS_VITC;JUS_FRUITS;FRUITS_LEG;0.085308364;17.37106757;17.37106757;7.258562547;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2013;jus d'orange pressé maison;43.5;185;88.6;0.633;0.1;9.3;8.23;0;0.018;0;0;0.555;13.2;17.3;200;10.5;0.0789;0.0215;0.0254;0.0266;5;1;0;130;21.66666667;0;0.15;53.8;0.07;0.0267;0.367;0.19;0.0467;27;0;0.633;185;43.5;0;0.1;;0.8;19;Jus et nectars;Orange, jus pressé maison;0;0;0;;0;0.000267;0.0112;0.000533;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.133;0.012;0.02;0.018;0.0143;0.0057;0;0;0;Orange, jus pressé maison;Orange juice, raw, unsweetened;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1339 C0167 E0114 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.38325;1;FRUI_LEG;FRUITS;JUS;8.23;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001397;;A.12.01.002;Juice, orange;A.01.001394;Orange juice. raw. unsweetened;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;130;6.777893639;NON;JUS_VITC;JUS_FRUITS;FRUITS_LEG;0.024049246;23.94519712;23.94519712;9.974210732;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2014;jus de pomme à base de concentré pasteurisé;42.6;181;89;0.07;0;9.96;9.65;0;0;0;0;3.2;4.76;5.98;102;8.33;0.0824;0.0257;0.0105;0.02;5;0.7;0;4.23;0.705;0;0;7.55;0.02;0.0233;0.155;0.0615;0.05;4.95;0;0.07;181;42.6;0;0;;0.466;19;Jus et nectars;Pomme, jus à base de concentré;0;0;0;0;0;0;0;0;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.115;0;0;0;0;0;0;0;0;Pomme, jus à base de concentré, pasteurisé;Apple juice, reconstituted, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1245 C0167 E0123 F0018 G0003 H0241 H0259 J0135 K0003 M0194 N0001 P0024 Z0112;;0;PAS LEGUME;0;;TNS;0.07929;1;FRUI_LEG;FRUITS;JUS;9.65;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.02;Concentrated fruit juice;A.01.001418;;A.12.02;Concentrated fruit juice;A.01.001394;Apple juice. reconstituted. pasteurized;Fruit and vegetable juices;Concentrated fruit juice;A.12;A.12.02;;;50;22;0.27;82;4.275286757;NON;BOISSON_SUCRE;BOISSON_SUCRE;PDT_GRA_SUC;0.033830215;4.016940952;4.016940952;3.298447702;2
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2015;jus de pamplemousse à base de concentré pasteurisé;36.7;156;89.9;0.507;0.25;7.59;7.62;0;0;0;0;4.67;8.14;14;112;10.4;0.22;0.016;0.0314;0.0374;1.1;0.6;0;3.56;0.593333333;0;0;32.4;0.0405;0.0208;0.055;0.13;0.0103;11.8;0;0.507;156;36.7;0;0;;1.11;19;Jus et nectars;Pamplemousse (pomélo), jus à base de concentré;0;0;0;;0;0;0;0;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.05;0;0;0;0;0;0;0;0;Pamplemousse (pomélo), jus à base de concentré, pasteurisé;Grapefruit juice, reconstituted, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1507 C0138 E0114 F0018 G0003 H0241 H0259 J0135 K0003 M0194 N0001 P0024 Z0112;;0;PAS LEGUME;0;;TNS;0.103512802;1;FRUI_LEG;FRUITS;JUS;7.62;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.02;Concentrated fruit juice;A.01.001418;;A.12.02;Concentrated fruit juice;A.01.001394;Grapefruit juice. reconstituted. pasteurized;Fruit and vegetable juices;Concentrated fruit juice;A.12;A.12.02;;Orange;100;38;0.6;62;3.232533889;NON;JUS_VITC;JUS_FRUITS;FRUITS_LEG;0.049370969;18.61040927;18.61040927;6.381871946;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2016;pur jus de raisin pasteurisé;68.1;290;82.6;0.18;0;16.1;15.5;0;0.002;0;0;1.86;7.21;11.9;105;10.8;0.448;0.0892;0.0467;0.0548;5;0.5;0;2.5;0.416666667;0;0.2;0;0.0287;0.0257;0.29;0.0445;0.024;2.5;0;0.18;290;68.1;0;0.4;;0.85;19;Jus et nectars;Raisin, pur jus;0;0;0;0;0;0.000667;0.021;0.003;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.05;0.0267;0.0247;0.002;0.0197;0.005;0;0;0;Raisin, pur jus, pasteurisé;Grape juice, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1329 C0167 E0123 F0018 G0003 H0003 J0135 K0003 M0194 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.103002281;1;FRUI_LEG;FRUITS;JUS;15.5;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001401;;A.12.01.006;Juice, grape;A.01.001394;Grape juice. pasteurized;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;65;21;0.47;35;1.824817518;NON;;;;0.060118358;1.486321021;1.486321021;2.136919174;2
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2021;pur jus de tomate pasteurisé;20.8;88.1;93.5;0.73;0.467;3.86;3.51;0;0;0;0;298;11.6;21.3;263;7;0.43;0.0833;0.0583;0.133;0.4;0.3;0;247;41.16666667;0;0.747;16.6;0.0485;0.0305;0.673;0.25;0.0933;16.7;0;0.73;88.1;20.8;0;3.22;;0.394;19;Jus et nectars;Tomate, pur jus;0;0;0;;0;0;0;0;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.0333;0;0;0;0;0;0;0;0;Tomate, pur jus, pasteurisé;Tomato juice, pasteurized;A0264 A0455 A0629 A0708 A0731 A0766 A0841 B1276 C0167 E0121 F0018 G0003 H0001 J0135 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.14536;1;FRUI_LEG;FRUITS;JUS;3.51;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.06;Vegetable juice;A.01.001455;;A.12.06.001;Juice, tomato;A.01.001394;Tomato juice. pasteurized;Fruit and vegetable juices;Vegetable juice;A.12;A.12.06;;;;;;12;0.625651721;NON;;;;3.150438736;21.44208057;21.44208057;15.2913589;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2023;pur jus de mangue frais;40.6;172;86;0.2;0;9.5;9.3;0.2;0.0882;0;0;11;14.3;25;21;2;2.6;0.02;0.02;0.02;0.1;3;0;375;62.5;0;1.05;30;0.005;0.01;0.6;0.14;0.12;27.1;0;0.2;172;40.6;0;;;;19;Jus et nectars;Mangue, jus frais;0;0;0;0;0.000873;0.00582;0.0486;0.00291;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.2;0.0582;0.0456;0.0882;0.0126;0.033;0;0;0;Mangue, pur jus, frais;Mango juice, raw;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1270 C0167 E0123 F0003 G0003 H0001 J0135 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.245;1;FRUI_LEG;FRUITS;JUS;9.3;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001400;;A.12.01.005;Juice, mango;A.01.001394;Mango juice. raw;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;5;0.260688217;NON;;;;0.204473181;23.94218808;23.94218808;10.42968831;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2025;pur jus de pamplemousse frais;38.4;163;89.9;0.4;0.05;8.04;8.04;0;0.0065;0;0;5;12;14;142;11;0.3;0.02;0.033;0.225;0.100000001;0.6;0;5;0.833333333;0;0.17;33;0.035;0.02;0.2;0.189;0.037;17;0;0.4;163;38.4;0;0;;1.36;19;Jus et nectars;Pamplemousse (pomélo), jus frais;0;0;0;;0;0;0.00646;0.000538;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.05;0.007;0.012;0.0065;0.00941;0.00259;0;0;0;Pamplemousse (pomélo), pur jus, frais;Grapefruit juice, raw, unsweetened;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1507 C0167 E0114 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.216815603;1;FRUI_LEG;FRUITS;JUS;8.04;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001398;;A.12.01.003;Juice, grapefruit;A.01.001394;Grapefruit juice. raw. unsweetened;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;10;0.521376434;NON;;;;0.063465771;17.93625356;17.93625356;6.976716945;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2027;pur jus de pamplemousse pasteurisé;37.5;159;88.9;0.62;0.3;8.5;8.5;0;0;0;0;2.6;8.77;12.6;129;7;0.175;0.02;0.038;0.09;0.1;1;0;110;18.33333333;0;0.12;26;0.042;0.019;0.196;0.13;0.026;14.5;0;0.62;159;37.5;0;;;;19;Jus et nectars;Pamplemousse (pomélo), pur jus;0;0;0;;0;0;0;0;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.05;0;0;0;0;0;0;0;0;Pamplemousse (pomélo), pur jus, pasteurisé;Grapefruit juice, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1507 C0140 E0114 F0018 G0003 H0001 J0151 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.151542189;1;FRUI_LEG;FRUITS;JUS;8.5;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001398;;A.12.01.003;Juice, grapefruit;A.01.001394;Grapefruit juice. pasteurized;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;17;0.886339937;NON;;;;0.027487049;14.91626004;14.91626004;6.272765207;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2031;pur jus de lime (citron vert) pasteurisé;24.2;104;92.5;0.25;0.4;1.49;1.37;0;0.022;0;0;16;7;10;75;12;0.23;0.008;0.03;0.06;0.100000001;1.2;0;10;1.666666667;0;0.07;6.4;0.033;0.003;0.163;0.066;0.027;8;0;0.25;104;24.2;0;0.5;;4.8;19;Jus et nectars;Citron vert, pur jus;0;0;0;;0;0.0005;0.023;0.001;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.23;0.026;0.064;0.0115;0.0381;0.0259;0;0;0;Citron vert, pur jus, pasteurisé;Lime juice, pasteurized, unsweetened;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1067 C0167 E0114 F0018 G0003 H0001 J0123 K0003 M0194 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.368;1;FRUI_LEG;FRUITS;JUS;1.37;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001406;;A.12.01.011;Juice, lime;A.01.001394;Lime juice. pasteurized. unsweetened;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;5;0.260688217;NON;;;;0.208545012;9.071182261;9.071182261;5.279772072;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2034;pur jus de mandarine ou de clémentine pasteurisé;51.4;218;88;0.61;0.5;11.7;11.7;0;0.0302;0;0;2.5;9;15;137;6;0.3;0.05;0.05;0.05;0.5;1;0;141;23.5;0;0.09;33.8;0.068;0.019;0.18;0.125;0.045;12;0;0.61;218;51.4;0;;;;19;Jus et nectars;Clémentine/mandarine, pur jus;0;0;0;0;0.00021;0.00101;0.0304;0.0021;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.125;0.0323;0.05;0.0214;0.04215;0.00785;0;0;0;Clémentine/mandarine, pur jus, pasteurisé;Mandarin orange juice, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1429 C0167 E0114 F0018 G0003 H0003 J0001 K0003 M0194 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.125461658;1;FRUI_LEG;FRUITS;JUS;11.7;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.01;Fruit juice;A.01.001397;;A.12.01.002;Juice, orange;A.01.001394;Mandarin orange juice. pasteurized;Fruit and vegetable juices;Fruit juice;A.12;A.12.01;;;;;;18;0.938477581;NON;;;;0.075369249;14.29276301;14.29276301;5.749829206;1
32;boissons fraîches sans alcool;1;jus de fruits (purs et à base  de concentré);2035;cocktail de purs jus de fruits pasteurisé;50.7;215;87;0.44;0.25;11.6;11.6;0;0.0155;0;0;1.7;7.8;12.4;163;8.8;0.1;0.2;0.05;0.05;0.5;10;0;146;24.33333333;0;0.5;23.5;0.1;0.12;1.35;0.45;0.16;21;0;0.44;215;50.7;0;;;0.38;19;Jus et nectars;Jus multifruit, pur jus, standard;0;0;0;0;0.0000349;0.000435;0.00886;0.00123;321;boissons fraîches sans alcool_jus de fruits (purs et à base  de concentré);0.1;0.0111;0.0326;0.0152;0.0227;0.0099;0;0;0;Fruits, cocktail, pur jus, pasteurisé;Fruit juice, mixed, pasteurized;A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1140 C0300 E0114 F0018 G0003 H0001 J0135 K0003 M0194 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.13172;1;FRUI_LEG;FRUITS;JUS;11.6;0;0;0;1;2;3;123;JUS;1;3;1;Fruits_Boissons;Jus_de_fruit;0;3;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.04;Mixed fruit juice;A.01.001452;;A.12.04.010;Juice, multi-fruit;A.01.001394;Fruit juice. mixed. pasteurized;Fruit and vegetable juices;Mixed fruit juice;A.12;A.12.04;;;;;;26;1.355578728;NON;;;;0.034790483;9.790271092;9.790271092;8.028980533;1
32;boissons fraîches sans alcool;2;nectars;2043;nectar d'abricot pasteurisé;57.6;245;84.9;0.41;0.6;12.9;12.9;0;0.038;0;0;4.77;7.18;9;262;13.8;0.38;0.0217;0.0388;0.0504;1.1;0.2;0;786;131;0;0.079999998;44.7;0.0145;0.017;0.26;0.096;0.026;1;0;0.41;245;57.6;0;1.2;;0.8;19;Jus et nectars;Abricot, nectar;0;0;0;;0;0;0.00333;0.000667;322;boissons fraîches sans alcool_nectars;0.085;0.004;0.026;;0.026;0;0;0;0;Abricot, nectar, pasteurisé;Apricot nectar, pasteurized;A0196 A0455 A0629 A0708 A0732 A0766 A0841 B1529 C0167 E0121 F0018 G0003 H0148 H0154 H0211 J0135 K0003 M0194 N0001 P0024;;10;PAS LEGUME;0;;TNS;0.1414;1;PRODGRASUC;PRODUIT_SUCRE;BOISSONSUC;12.9;0;0;0;6;1;1;611;BOISSONSUC;0;19;0;Boissons_sucr;Boissons_sucr;0;25;13;Non-alcoholic beverages;A.12;Fruit and vegetable juices;A.12.03;Fruit nectar;A.01.001436;;A.12.03.002;Nectar, peach;A.01.001394;Apricot nectar. pasteurized;Fruit and vegetable juices;Fruit nectar;A.12;A.12.03;;;;;;15;0.782064651;NON;;;;16.80788859;16.75016188;16.75016188;6.723107044;3
